uid,stance,set,distilbert-base-uncased_but,bert-base-uncased_but,bert-large-uncased_but,roberta-base_but,xlm-roberta-base_but,roberta-large_but,xlm-roberta-large_but
3725,1,test,0.0028051128610968,0.0007314897957257,0.0003318683011457,2.393079557805322e-05,1.7831551303970627e-05,6.461790235334775e-06,2.285779601152172e-06
4123,1,test,0.012060978449881,0.0041641793213784,0.0015889953356236,3.4953605791088194e-05,2.6071909815073013e-05,2.9757657102891244e-06,9.136150765698405e-06
24486,1,test,0.0039896690286695,0.0012100809253752,6.047709030099213e-05,8.756708848522976e-05,3.547275991877541e-05,3.4380304896330927e-06,2.9043294489383698e-05
24487,1,test,0.0125839095562696,0.0018267888808622,0.0009542895713821,1.1128717233077625e-05,3.58045072061941e-05,2.659631263668416e-06,1.5495152183575556e-05
4120,1,test,0.0023990031331777,0.0015050981892272,0.0005722581408917,6.643666097261303e-07,3.852390818792628e-06,3.532472305778356e-07,4.810665927834634e-07
24485,1,test,0.0073209577240049,0.0023629544302821,4.661870116251521e-05,7.586044375784695e-06,3.624745659180917e-06,3.835035045085533e-07,2.074630629067542e-06
4122,1,test,0.000340915605193,0.0003832886868622,0.0011960729025304,4.363922414540866e-07,9.025752660818398e-06,2.1717664822062943e-06,2.242976961497334e-06
4124,1,test,0.0051178983412683,0.0173775386065244,0.0060981288552284,7.255206128320424e-06,1.3589747140940744e-05,6.1588320932060014e-06,1.2923625945404638e-05
4125,0,test,0.0037438662257045,0.0017848515417426,0.0011448247823864,9.17622455745004e-05,9.145782314590178e-06,2.0471031803026563e-06,3.574703441699967e-06
24488,0,test,0.0031088015530258,0.000614782620687,0.0001060346985468,3.646505138021894e-05,4.052696112921694e-06,5.284441044750565e-07,1.4681661923532374e-05
24489,0,test,0.0020354068838059,0.000399980781367,5.923298158450052e-05,1.0615644896461164e-05,7.752540113870054e-06,4.590644948621048e-07,3.3377500585629605e-06
4126,0,test,0.006612894590944,0.0003517328586895,0.0009512120741419,4.707786956714699e-06,4.145663751842221e-06,6.80986195220612e-05,3.923269832739607e-05
4127,0,test,0.1462379842996597,0.0365241318941116,0.0010573489125818,0.0008410689188167,0.00031141116051,2.157221570087131e-05,0.0002689365064725
24490,0,test,0.0491173937916755,0.0051144929602742,0.0016715978272259,6.719501834595576e-05,0.0002992701192852,5.870241238881135e-06,0.0005812874878756
24491,0,test,0.0092563731595873,0.0072477059438824,0.0010253922082483,0.0002805440453812,0.0021226443350315,4.603675552061759e-05,0.0009519964805804
24492,0,test,0.111998401582241,0.0191472955048084,0.0072814626619219,0.0003871036169584,0.0001771121605997,1.5532394172623754e-05,8.768009138293564e-05
24493,0,test,0.0492746494710445,0.0205207150429487,0.0009771758923307,0.0001273961970582,8.198507566703483e-05,1.7209000361617655e-05,8.998764678835869e-05
4129,0,test,0.0048638996668159,0.0020311614498496,0.0012561806943267,3.491093229968101e-05,0.0001046386751113,2.5437766453251243e-05,5.899372263229452e-05
24494,0,test,0.0043735858052968,0.0022252686321735,0.0001563747937325,9.417255205335096e-05,0.0004023837391287,0.0002375648473389,0.0001522605161881
24496,0,test,0.0089187603443861,0.0061973077245056,0.0028268806636333,1.6922022041399032e-05,0.0001531734887976,0.0001225084415636,1.396465813741088e-05
24497,0,test,0.0086986869573593,0.0022613783366978,0.0008482736302539,2.2494301447295584e-05,7.525723049184307e-05,7.952866326377261e-06,0.0001055415195878
26469,1,train,0.0055503197945654,0.0031130567658692,0.0008968121837824,1.5120894204301294e-05,9.400614544574635e-06,1.8953534208776544e-06,4.0382560655416455e-06
25670,1,train,0.0366734489798545,0.0359305664896965,0.0264394711703062,3.2103940611705184e-05,2.235520150861703e-05,2.32153411161562e-06,6.402003691619029e-06
26470,1,train,0.0096454145386815,0.0037262325640767,0.0006557980668731,8.035048267629463e-06,3.5259517972008325e-06,5.398640951170819e-06,2.692348743948969e-06
25671,1,train,0.0357025451958179,0.0438390411436557,0.0247052777558565,4.697939584730193e-05,2.7179881726624444e-05,4.2120591388084e-06,1.0901977475441528e-05
5262,1,train,0.0089759351685643,0.0049603483639657,0.0048748608678579,4.560182787827216e-05,2.430122367513832e-05,7.380715032923035e-06,7.62558829592308e-06
6621,1,train,0.0079163862392306,0.0059565529227256,0.0019360603764653,1.234918585168998e-07,3.869359261443606e-06,2.9148900182462973e-08,3.0024299491060447e-08
6620,1,train,0.0267777126282453,0.0062420982867479,0.0008326733368448,1.9135970887873555e-06,1.129077918449184e-05,1.3082002396913597e-06,5.4762376748840325e-06
6619,1,train,0.0194862931966781,0.0089292014017701,0.0011182849993929,1.7591695495866588e-06,2.5399533114978112e-05,5.819886609970126e-06,1.1043301128665917e-05
1573,0,train,0.0113455615937709,0.0340641774237155,0.0270491018891334,1.610075173630321e-06,2.216019674960989e-05,9.3333937911666e-06,7.177347015385749e-06
22362,0,train,0.0221141763031482,0.039158958941698,0.0502310283482074,3.888724222633755e-06,1.3212084922997748e-05,2.675722316780593e-05,2.668571141839493e-05
22364,0,train,0.1134045496582984,0.0588159896433353,0.0830753371119499,1.0278204172209373e-05,2.7179177777725272e-05,2.4329287043656223e-05,3.437401028349996e-05
1575,0,train,0.0329615697264671,0.0217538364231586,0.0039375619962811,9.97041979644564e-07,9.205324204231148e-06,1.0824742275872268e-05,3.023694625881035e-05
22369,0,train,0.0096536884084343,0.0174780543893575,0.0083766672760248,4.7320810381279443e-07,3.265104396632524e-06,1.0279042726324406e-05,1.7443078832002357e-05
22370,0,train,0.0021409592591226,0.0056263804435729,0.0008525389130227,3.60482573569243e-07,1.1360244570823852e-05,5.712408892577514e-07,1.4483993027170072e-07
22372,0,train,0.0386949554085731,0.0103867147117853,0.0056452094577252,2.1116329662618227e-06,4.53633083452587e-06,2.815307016135193e-05,4.53102620667778e-05
1570,1,train,0.0145784271880984,0.0026687295176088,0.0010920673375949,8.425364285358228e-06,1.0927277799055446e-05,1.6204261555685662e-05,3.8818561733933166e-06
1568,1,train,0.0084959287196397,0.0005844707484357,0.0003476382698863,9.960728419855513e-08,1.928145684360061e-05,3.0059541131777223e-06,1.3253835504656308e-06
22357,1,train,0.0063148620538413,0.0045307390391826,0.0009376758825965,5.088313628220931e-05,1.2396799320413264e-05,0.0001422520726919,1.754618642735295e-05
22359,1,train,0.0072041065432131,0.0063298256136476,0.0009753264603205,5.078116828372004e-06,4.079952304891776e-06,4.749082654598169e-05,0.0001043825759552
1566,1,train,0.0081611340865492,0.0010208082385361,0.0001339529990218,2.7322273581376062e-06,4.173711204202846e-05,7.800272214808501e-07,3.0301366678031627e-06
22353,1,train,0.0033661439083516,0.001119315274991,0.0001085691692424,1.9764531771215843e-06,1.1059947610192468e-05,3.353725617216696e-07,2.5061556243599625e-06
22354,1,train,0.0155383115634322,0.0091598844155669,0.0012080060550943,4.213138709019404e-07,2.660519749042578e-05,2.145694679711596e-07,4.4637462792707083e-07
22355,1,train,0.0077169332653284,0.0025341683067381,9.769097960088402e-05,3.79487055113259e-08,6.397107881639386e-06,3.60740244786939e-07,1.8611208361107856e-06
22356,1,train,0.0055353487841784,0.0008065848378464,0.0003918696893379,9.689699254522566e-06,2.637737816257868e-05,3.567964199646667e-07,9.27959774799092e-07
1574,0,train,0.0139974374324083,0.0376363918185234,0.0212593208998441,8.048266863625031e-06,2.5926636226358823e-05,7.952112355269492e-05,4.269427881808952e-05
1984,0,train,0.0350697487592697,0.059969063848257,0.0420704036951065,2.8152517188573256e-06,1.0991926728820545e-06,2.1779317194159376e-06,9.069638326764108e-05
22727,0,train,0.040834654122591,0.0321079418063163,0.0386920422315597,3.941487193515059e-06,1.17809213406872e-05,3.924872726202011e-05,2.650591159181204e-05
22728,0,train,0.0581814683973789,0.0556274987757205,0.0185809321701526,2.4910316369641805e-06,1.6241666571659152e-06,2.384968183832825e-06,6.398280675057322e-06
5255,0,train,0.0064771096222102,0.0043189562857151,0.0043744789436459,6.780235253245337e-06,1.2190141205792315e-05,4.116552645427873e-06,7.552382157882676e-05
1986,0,train,0.0041405619122087,0.0003223773674108,3.802110950346105e-05,3.901924472415885e-08,2.944198058685288e-06,2.692497218959033e-06,9.44759648291438e-08
22729,0,train,0.0011228156508877,0.002449432387948,0.0102711208164691,4.154132398070942e-07,2.298694016644731e-05,5.038118615630083e-05,9.32854618440615e-06
1989,1,train,0.0388961322605609,0.0256269946694374,0.0096441488713026,3.3194723073393106e-05,3.642324736574665e-05,1.2965065252501518e-05,4.067234112881124e-05
1982,0,train,0.0080367755144834,0.0026136501692235,0.0045673535205423,1.459367740608286e-05,2.313542427145876e-05,9.454754035687074e-05,5.396314736572094e-05
22725,0,train,0.0172115452587604,0.0032733806874603,0.0177665688097476,3.234113592043286e-06,2.653593764989637e-05,3.082407783949748e-05,3.376961831236258e-05
22726,0,train,0.0057833199389278,0.0205446183681488,0.0338474437594413,2.3188858904177323e-06,3.4075808798661456e-05,7.734806217740697e-07,6.804179429309443e-05
1987,0,train,0.0036266283132135,0.003155123675242,0.0005334495799615,3.0225530167626857e-07,1.223039271280868e-05,7.020909379207296e-06,6.982254035392543e-06
22731,0,train,0.0026841640938073,0.002901823958382,0.0004508681886363,2.74271724265418e-06,9.26675129448995e-05,1.5081815035955516e-05,2.458662038407056e-06
5265,0,train,0.0105096166953444,0.0023645656183362,0.0034614894539117,3.815264790318906e-05,8.58252496982459e-06,2.11218521144474e-05,8.385773253394291e-05
5264,1,train,0.0142150605097413,0.023912988603115,0.0257031377404928,7.707155600655824e-05,1.3651742847287096e-05,2.0832771951972973e-06,2.9398747756204102e-06
5263,1,train,0.0449856668710708,0.0179766323417425,0.0158396624028682,7.33933438823442e-06,5.697587766917422e-06,8.830224942357745e-06,2.129809399775695e-05
5257,0,train,0.0179996453225612,0.0062940334901213,0.0025272271595895,1.7397355804860126e-06,2.0793546354980208e-05,2.6356901798862964e-05,4.456051465240307e-05
5254,0,train,0.0034295234363526,0.0069362921640276,0.0009537044097669,1.5691621229052544e-06,3.679003566503525e-05,2.516015001674532e-06,3.194370219716802e-05
5256,0,train,0.0082739982753992,0.0084794601425528,0.0007142930408008,1.5013090887805449e-05,4.413628266775049e-05,0.0001348827790934,0.0001900214410852
5258,0,train,0.032859593629837,0.046718094497919,0.0568634420633316,4.3453288526507095e-05,3.40783954015933e-05,5.6165328714996576e-05,5.8514597185421735e-05
2727,0,train,0.0104174586012959,0.0068738562986254,0.0167790446430444,1.3264703966342497e-06,2.153433570128982e-06,0.0001203261199407,1.2627847922885849e-07
23344,0,train,0.0248440746217966,0.009751733392477,0.0017814775928854,3.4187251003459096e-06,2.713992216740735e-06,2.6982097551808693e-05,6.790201041440014e-06
23345,0,train,0.0341512598097324,0.0162049327045679,0.0024545870255678,1.8278882635058835e-05,1.47890432344866e-06,0.0001408527023158,2.284472429892048e-05
2724,1,train,0.1006057783961296,0.0789523348212242,0.0409195497632026,1.139114147008513e-06,3.162167786285864e-06,1.0819268936756998e-05,8.906265975383576e-06
23342,1,train,0.0199804119765758,0.0214872248470783,0.0053520579822361,3.667456985567696e-05,3.049413135158829e-05,3.428630179769243e-06,2.766318357316777e-05
23343,1,train,0.0228884741663932,0.0288774594664573,0.0268161371350288,2.8297194148763083e-05,2.1444971935125068e-05,5.515283555723727e-05,1.7091068002628163e-05
2722,1,train,0.0030853080097585,0.0226152446120977,0.007367196958512,4.822852588404203e-07,1.2128524758736605e-05,5.971499916768154e-08,3.2456654253110173e-07
23018,1,train,0.0181509405374526,0.0037247859872877,9.357377712149172e-05,8.942619024310261e-05,2.1847381503903307e-05,3.1426025088876486e-05,1.4863156820865695e-06
2220,1,train,0.0098133254796266,0.0030256800819188,8.002036338439211e-05,2.5572879167157225e-05,8.496910595567897e-06,6.904449492139975e-06,1.7963624486583285e-05
2725,1,train,0.0090133631601929,0.0150865307077765,0.0035434821620583,3.814639740085113e-06,1.237152673638775e-06,3.2434481909149326e-06,3.1259259003491024e-07
5608,0,train,0.0378176383674144,0.0558469258248806,0.0134706804528832,3.299861418781802e-05,6.479326111730188e-05,0.0005244663916528,6.18066405877471e-05
25893,0,train,0.0446343086659908,0.031451616436243,0.0052097365260124,3.3595089917071164e-05,7.053394710965222e-06,9.94678630377166e-05,3.088653102167882e-05
25894,0,train,0.1983287781476974,0.0730382725596427,0.0129562420770525,3.5457327612675726e-05,4.8239297029795125e-05,0.0003688549331855,9.466188203077765e-05
5609,0,train,0.0221557691693305,0.0217220261693,0.004276908468455,9.872574992186856e-06,1.2232394510647282e-05,5.566870186157757e-06,1.6909282294363948e-06
25895,0,train,0.043748140335083,0.109741598367691,0.0125025771558284,8.158144191838801e-05,3.653517705970444e-05,0.000117530747957,0.0001164600835181
25896,0,train,0.049806285649538,0.0065224240534007,0.0019928815308958,2.1658501282217912e-05,1.969590266526211e-05,0.0002063706779154,3.03147426166106e-05
2221,1,train,0.0009927818318828,0.0043224925175309,0.0007604354177601,1.8545632940458745e-07,4.731670287583256e-06,1.1128102528346065e-07,2.826940317390836e-06
23019,1,train,0.0045612333342432,0.0149223553016781,0.0024037442635744,5.757803592132405e-05,1.0306902368029114e-05,2.047582256636815e-06,5.51250468561193e-06
23020,1,train,0.0122694429010152,0.0036873309873044,0.0007738376152701,2.377520286245272e-05,1.1690330211422406e-05,1.4948512898627089e-06,4.439024451130536e-06
2225,0,train,0.0474669113755226,0.0212620832026004,0.0026314775459468,5.381803930504248e-06,1.258626980416011e-06,0.0001666214229771,2.5312197976745665e-05
23025,0,train,0.1113830581307411,0.045763824135065,0.0064845606684684,2.690385554160457e-05,1.1647253813862337e-05,0.0001913719606818,1.3522485460271128e-05
23026,0,train,0.1157693490386009,0.0357884764671325,0.0098722297698259,1.557977157062851e-05,2.174323526560329e-05,0.0002550442004576,3.5408669646130875e-05
2223,0,train,0.0441355593502521,0.0090463254600763,0.0009855579119175,2.41185398408561e-06,2.4250241494883085e-06,0.0003581052587833,5.118556146044284e-05
23023,0,train,0.0005074457149021,0.0210446417331695,0.0215043369680643,1.4954910909636965e-07,4.63811211659504e-08,1.2375748781323637e-07,5.703166721104935e-07
23024,0,train,0.0674862712621688,0.0462134219706058,0.0492696873843669,3.849837867164752e-06,5.519913884199923e-06,6.545546057168394e-05,1.7803709852159955e-05
23011,1,train,0.0361703038215637,0.0203259848058223,0.0021357841324061,5.690863531526702e-07,1.1523713510541713e-05,2.1150809459413722e-07,1.121757577493554e-06
23012,1,train,0.0017604179447516,0.0376705378293991,0.0009427664335817,3.4900592709163902e-06,5.674858039128594e-05,1.671543941483833e-06,4.797720066562761e-06
23013,1,train,0.0267478860914707,0.0188077297061681,0.0008226530044339,1.404936597282358e-06,3.2134423236129805e-05,7.178113605732506e-07,1.4522217952617211e-06
23014,1,train,0.0670988708734512,0.026862658560276,0.0007192392367869,0.0001440199266653,3.4212520404253155e-05,6.1252953855728265e-06,2.637820898598875e-06
2218,1,train,0.0328601337969303,0.011692551895976,0.000919374753721,1.323591959589976e-06,5.853469247085741e-06,2.6195439772891405e-07,8.930932722250873e-07
2219,1,train,0.0010658559622243,0.0161918904632329,0.0062883784994482,1.6102692370623115e-06,3.0704093205713434e-06,3.991699770722335e-08,1.2930811408295997e-06
2222,0,train,0.0134024349972605,0.0191124379634857,0.0021328730508685,6.046905582479667e-06,6.066686182748526e-06,0.0001866975653683,1.8966993593494408e-05
23021,0,train,0.0502422265708446,0.0354013368487358,0.014199024066329,2.0356057575554587e-05,2.271230005135294e-05,0.0001379899185849,1.821589103201404e-05
23022,0,train,0.0363295450806617,0.0124859260395169,0.006030342541635,1.764512126101181e-05,2.600293555587996e-05,5.9416135627543554e-05,1.2978868653590324e-05
6348,1,train,0.0111058568581938,0.0123712690547108,0.0074915466830134,9.594395123713184e-06,1.8825101051334057e-06,1.0434779142087793e-05,4.4377421204444566e-07
26288,1,train,0.0120905619114637,0.011452822946012,0.055937860161066,1.7019870938383974e-05,1.4091593811826897e-06,4.3109621401526965e-06,4.355261182809045e-07
26289,1,train,0.0169551372528076,0.005340099800378,0.0047332434915006,8.576431355322711e-06,9.99137341750611e-07,5.324034191289684e-06,3.722377641679486e-07
26290,1,train,0.0063279797323048,0.0076390076428651,0.0062857042066752,4.663464551413199e-06,8.311735086863337e-07,2.50570028583752e-05,1.710495070028628e-07
26291,1,train,0.0163402575999498,0.0021492710802704,0.0001225510932272,5.3482565931517456e-08,1.121196874009911e-06,8.655978263050201e-07,2.980061992730043e-07
2481,1,train,0.0028485341463238,9.70582477748394e-05,2.5714289222378284e-05,6.357443460558443e-09,9.714818105521773e-08,1.1803406252397508e-08,3.172007545515498e-09
23188,1,train,0.0041154576465487,0.0002354124153498,0.0093860505148768,8.472151762362046e-07,7.67932397138793e-06,3.184163688274566e-07,2.215579797848477e-06
2485,0,train,0.0211468394845724,0.2934335470199585,0.4817018210887909,5.5197644542204216e-05,2.2561616788152605e-05,0.000210588259506,4.036007157992572e-05
23192,0,train,0.0292725265026092,0.4039869606494903,0.478956788778305,5.602092278422788e-05,1.336702212029195e-06,0.0001748943323036,1.556771712785121e-05
23193,0,train,0.2781301736831665,0.7476404309272766,0.6163327097892761,6.840794958407059e-05,3.641472721938044e-05,9.25615313462913e-05,1.5401397831737995e-05
2484,0,train,0.0231281258165836,0.235271468758583,0.4615926444530487,5.516664532478899e-05,3.057224239455536e-05,0.0002704833168536,1.5620034901075996e-05
23190,0,train,0.0154233295470476,0.1443677395582199,0.2159271389245987,4.895758320344612e-05,1.2287448043935e-05,0.0001228617038577,1.7550277334521525e-05
23191,0,train,0.0236963015049695,0.1914245337247848,0.4269768893718719,5.1309871196281165e-05,1.395030994899571e-05,0.0001663933508098,1.599191273271572e-05
